2,都立神代植物公園,139.5458517,35.6714789,公園・植物園,,,,
8,"深大寺天然温泉 湯守の里",139.5486518,35.6641965,温泉,,,,
14,天神通り,139.544394,35.653101,名所・史跡,,,,
34,京王閣競輪場,139.5352392,35.6433184,名所・史跡,,,,
