43,スタジアム通り,139.5233493,35.66137244,名所・史跡,,,,
10,"武蔵野の森 総合スポーツプラザ",139.5238771,35.6649534,名所・史跡,,,,
3,味の素スタジアム,139.5270341,35.66422027,名所・史跡,,,,
38,近藤勇生家跡,139.5258923,35.6789662,名所・史跡,,,,
42,西光寺,139.529832,35.658298,寺・神社,,,,
