4,"深大寺 山門",139.5504606,35.6675148,寺・神社,調布の有名なお寺です。国宝白鵬仏があります。おみくじは凶が多いので注意してください。,,,0
26,大正寺,139.545716,35.655333,寺・神社,"調布七福神の一つ。
",,,0
42,西光寺,139.529832,35.658298,寺・神社,調布七福神のひとつ。,,,0
77,"明照院 糟嶺神社",139.5830044,35.65011569,寺・神社,調布七福神の一つ。つつじが丘より徒歩可能。,,,0
