29,電気通信大学,139.5440752,35.65605517,名所・史跡,,,,
26,大正寺,139.545716,35.655333,寺・神社,,,,
14,天神通り,139.544394,35.653101,名所・史跡,,,,
21,"イオンシネマ シアタス調布",139.5419612,35.65249602,名所・史跡,,,,
