6,布多天神社,139.5455218,35.6567223,寺・神社,,,,0
1,深大寺,139.5504606,35.6675148,寺・神社,,,0,
35,青渭神社,139.552992,35.667229,寺・神社,,,,0
2,都立神代植物公園,139.5458517,35.6714789,公園・植物園,,,0,
31,"調布市観光案内所 ぬくもりステーション",139.5438441,35.6520533,名所・史跡,,,,
