./data/plan/data_1202131/plan_1202131_0120203506.csv,kacho,"2021/01/20 20:35",花火が見たい,"同じ花火は来年見られないですよ。
一生に一度の花火を綺麗にみるプラン",0,139.53368545,35.64205801,13
./data/plan/data_1202131/plan_1202131_0120203506.csv,kacho,"2021/01/20 20:35",花火が見たい,"同じ花火は来年見られないですよ。
一生に一度の花火を綺麗にみるプラン",1,139.53368545,35.64205801,13
