1,深大寺,139.5504606,35.6675148,寺・神社,国宝白鵬仏を持つお寺です。周辺にはお蕎麦屋さんがあり昼時など混雑します。このお寺のおみくじは凶が多いことで有名なので気にされる方は注意して下さい。,,,0
26,大正寺,139.545716,35.655333,寺・神社,,,,0
77,"明照院 糟嶺神社",139.5830044,35.65011569,寺・神社,,,,0
45,昌翁寺,139.584928,35.664278,寺・神社,,,,0
42,西光寺,139.529832,35.658298,寺・神社,,,,0
36,常性寺,139.551381,35.651712,寺・神社,,,,
